code,name,market,close,volume,trade_value,turnover,short_used_ratio,margin_used_ratio
4557,永新-KY,TWSE,70.2,7003.0,491728.0,0.0,0.0,0.0
4560,強信-KY,TWSE,47.9,787300.0,37919717.0,0.0,0.0,0.0
4562,穎漢,TWSE,41.45,43033.0,1780567.0,0.0,0.0,0.0
4720,德淵,TWSE,14.2,14198.0,202360.0,0.0,0.0,0.0
4722,國精化,TWSE,34.7,255001.0,8844137.0,0.0,0.0,0.0
4725,信昌化,TWSE,29.15,4612144.0,135688847.0,0.0,0.0,0.0
4737,華廣,TWSE,55.5,31001.0,1718355.0,0.0,0.0,0.0
4739,康普,TWSE,116.0,7390600.0,877269800.0,0.0,0.0,0.0
4746,台耀,TWSE,68.1,220100.0,14969739.0,0.0,0.0,0.0
4755,三福化,TWSE,55.2,113001.0,6249355.0,0.0,0.0,0.0
4763,材料*-KY,TWSE,163.5,46001.0,7535665.0,0.0,0.0,0.0
4807,日成-KY,TWSE,50.2,9003.0,449865.0,0.0,0.0,0.0
4904,遠傳,TWSE,72.5,2609908.0,188122828.0,0.0,0.0,0.0
4906,正文,TWSE,25.05,3952678.0,99832142.0,0.0,0.0,0.0
4912,聯德控股-KY,TWSE,138.5,195101.0,27059539.0,0.0,0.0,0.0
4915,致伸,TWSE,80.7,2975338.0,242591273.0,0.0,0.0,0.0
4916,事欣科,TWSE,35.7,939400.0,33552004.0,0.0,0.0,0.0
4919,新唐,TWSE,62.4,1902201.0,120219022.0,0.0,0.0,0.0
4927,泰鼎-KY,TWSE,19.45,313360.0,6149950.0,0.0,0.0,0.0
4930,燦星網,TWSE,12.7,50270.0,636351.0,0.0,0.0,0.0
4934,太極,TWSE,12.85,2069414.0,26624580.0,0.0,0.0,0.0
4935,茂林-KY,TWSE,43.3,247001.0,10585047.0,0.0,0.0,0.0
4938,和碩,TWSE,70.3,8976768.0,626117335.0,0.0,0.0,0.0
4942,嘉彰,TWSE,23.1,40001.0,920723.0,0.0,0.0,0.0
4943,康控-KY,TWSE,368.0,4332843.0,1647245410.0,0.0,0.0,0.0
4952,凌通,TWSE,54.0,857200.0,46559300.0,0.0,0.0,0.0
4956,光鋐,TWSE,22.4,1753001.0,39673075.0,0.0,0.0,0.0
4958,臻鼎-KY,TWSE,68.1,1579404.0,107256310.0,0.0,0.0,0.0
4960,誠美材,TWSE,11.6,18866000.0,220393241.0,0.0,0.0,0.0
4968,立積,TWSE,99.6,246401.0,24595457.0,0.0,0.0,0.0
4976,佳凌,TWSE,37.7,546516.0,20670750.0,0.0,0.0,0.0
4977,眾達-KY,TWSE,119.5,593462.0,69973707.0,0.0,0.0,0.0
4984,科納-KY,TWSE,39.6,1198944.0,47954896.0,0.0,0.0,0.0
4994,傳奇,TWSE,51.8,9063.0,468750.0,0.0,0.0,0.0
4999,鑫禾,TWSE,49.55,60201.0,2983400.0,0.0,0.0,0.0
5007,三星,TWSE,57.3,689053.0,39785867.0,0.0,0.0,0.0
5203,訊連,TWSE,66.0,162514.0,10694910.0,0.0,0.0,0.0
5215,科嘉-KY,TWSE,26.65,60000.0,1595750.0,0.0,0.0,0.0
5225,東科-KY,TWSE,28.7,24001.0,681878.0,0.0,0.0,0.0
5234,達興材料,TWSE,68.5,727521.0,49030333.0,0.0,0.0,0.0
5243,乙盛-KY,TWSE,47.7,1515655.0,72888456.0,0.0,0.0,0.0
5258,虹堡,TWSE,24.5,18000.0,441650.0,0.0,0.0,0.0
5259,奕智博,TWSE,11.3,26305.0,292195.0,0.0,0.0,0.0
5264,鎧勝-KY,TWSE,101.0,2992155.0,307715731.0,0.0,0.0,0.0
5269,祥碩,TWSE,363.0,503196.0,183131256.0,0.0,0.0,0.0
5284,jpp-KY,TWSE,64.4,40001.0,2577069.0,0.0,0.0,0.0
5285,界霖,TWSE,77.6,310861.0,24178181.0,0.0,0.0,0.0
5288,豐祥-KY,TWSE,87.3,124001.0,10831288.0,0.0,0.0,0.0
5305,敦南,TWSE,42.2,7202156.0,301766223.0,0.0,0.0,0.0
